workload_type,provider,billing_type,sku_key,sku_name,model_key,unit_price_usd,unit_name,throughput_value,throughput_unit,memory_gb,latency_p50_ms,latency_p95_ms,region,notes,source_url,source_date,confidence
vision,google_cloud,per_token,face_detection_tier1,Face Detection Tier 1,vision_api,1.50,1k_units,,,,,global,Units 1001-5M per month,https://cloud.google.com/vision/pricing,2026-02-13,high
vision,google_cloud,per_token,face_detection_tier2,Face Detection Tier 2,vision_api,0.60,1k_units,,,,,global,Units 5M+ per month,https://cloud.google.com/vision/pricing,2026-02-13,high
vision,google_cloud,per_token,landmark_detection_tier1,Landmark Detection Tier 1,vision_api,1.50,1k_units,,,,,global,Units 1001-5M per month,https://cloud.google.com/vision/pricing,2026-02-13,high
vision,google_cloud,per_token,landmark_detection_tier2,Landmark Detection Tier 2,vision_api,0.60,1k_units,,,,,global,Units 5M+ per month,https://cloud.google.com/vision/pricing,2026-02-13,high
vision,google_cloud,per_token,logo_detection_tier1,Logo Detection Tier 1,vision_api,1.50,1k_units,,,,,global,Units 1001-5M per month,https://cloud.google.com/vision/pricing,2026-02-13,high
vision,google_cloud,per_token,logo_detection_tier2,Logo Detection Tier 2,vision_api,0.60,1k_units,,,,,global,Units 5M+ per month,https://cloud.google.com/vision/pricing,2026-02-13,high
vision,google_cloud,per_token,web_detection_tier1,Web Detection Tier 1,vision_api,3.50,1k_units,,,,,global,Units 1001-5M per month,https://cloud.google.com/vision/pricing,2026-02-13,high
vision,google_cloud,per_token,object_localization_tier1,Object Localization Tier 1,vision_api,2.25,1k_units,,,,,global,Units 1001-5M per month,https://cloud.google.com/vision/pricing,2026-02-13,high
vision,google_cloud,per_token,object_localization_tier2,Object Localization Tier 2,vision_api,1.50,1k_units,,,,,global,Units 5M+ per month,https://cloud.google.com/vision/pricing,2026-02-13,high
vision,aws_rekognition,per_image,detect_labels_tier1,DetectLabels Group 2 Tier 1,rekognition,1.00,1k_images,,,,,us-east-1,First 1M images per month,https://aws.amazon.com/rekognition/pricing,2026-02-13,high
vision,aws_rekognition,per_image,detect_labels_tier2,DetectLabels Group 2 Tier 2,rekognition,0.80,1k_images,,,,,us-east-1,1M-10M images per month,https://aws.amazon.com/rekognition/pricing,2026-02-13,high
vision,aws_rekognition,per_image,detect_labels_tier3,DetectLabels Group 2 Tier 3,rekognition,0.60,1k_images,,,,,us-east-1,10M-100M images per month,https://aws.amazon.com/rekognition/pricing,2026-02-13,high
vision,aws_rekognition,per_image,detect_labels_tier4,DetectLabels Group 2 Tier 4,rekognition,0.40,1k_images,,,,,us-east-1,100M+ images per month,https://aws.amazon.com/rekognition/pricing,2026-02-13,high
vision,aws_rekognition,per_image,face_detection_tier1,Face Detection Group 1 Tier 1,rekognition,1.00,1k_images,,,,,us-east-1,First 1M images per month,https://aws.amazon.com/rekognition/pricing,2026-02-13,high
vision,aws_rekognition,per_image,face_search_tier1,Face Search Group 1 Tier 1,rekognition,1.00,1k_images,,,,,us-east-1,First 1M images per month,https://aws.amazon.com/rekognition/pricing,2026-02-13,high
vision,aws_rekognition,per_minute,video_label_detection,Video Label Detection,rekognition_video,0.10,video_min,,,,,us-east-1,Stored video analysis,https://aws.amazon.com/rekognition/pricing,2026-02-13,high
vision,aws_rekognition,per_minute,video_content_moderation,Video Content Moderation,rekognition_video,0.10,video_min,,,,,us-east-1,Stored video analysis,https://aws.amazon.com/rekognition/pricing,2026-02-13,high
vision,aws_rekognition,per_minute,video_face_detection,Video Face Detection,rekognition_video,0.10,video_min,,,,,us-east-1,Stored video analysis,https://aws.amazon.com/rekognition/pricing,2026-02-13,high
vision,aws_rekognition,per_minute,video_celebrity_recognition,Video Celebrity Recognition,rekognition_video,0.10,video_min,,,,,us-east-1,Stored video analysis,https://aws.amazon.com/rekognition/pricing,2026-02-13,high
vision,aws_rekognition,per_minute,video_person_pathing,Video Person Pathing,rekognition_video,0.10,video_min,,,,,us-east-1,Track person movement,https://aws.amazon.com/rekognition/pricing,2026-02-13,high
